memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,735068,0.029666,786811,737390,97.0
512,warm,False,752199,0.033281,844824,754550,103.0
512,warm,False,778214,0.040805,1059588,780510,103.0
512,warm,False,750608,0.033493,804079,752920,103.0
512,warm,False,814924,0.043756,879526,817190,103.0
512,warm,False,752194,0.04896,841791,754620,98.0
512,warm,False,757431,0.036626,1058049,759930,103.0
512,warm,False,757629,0.04964,840837,759410,103.0
512,warm,False,699415,0.0374,1057340,701160,97.0
512,warm,False,688815,0.046034,953753,690810,97.0
512,warm,False,782310,0.035107,841906,784630,103.0
512,warm,False,748347,0.051544,845161,751080,103.0
512,warm,False,745223,0.037763,958739,747530,103.0
512,warm,False,760240,0.038041,840288,762690,97.0
512,warm,False,738812,0.037322,953562,739990,103.0
512,warm,False,701554,0.031516,953336,703690,103.0
512,warm,False,726634,0.039248,1059918,728830,103.0
512,warm,False,822882,0.035638,882312,825660,103.0
512,warm,False,703915,0.049421,841730,706040,103.0
512,warm,False,787440,0.034339,843263,789900,103.0
512,warm,False,760311,0.032733,814536,762750,103.0
512,warm,False,743072,0.036705,840537,745260,103.0
512,warm,False,793292,0.030257,953129,795710,103.0
512,warm,False,736855,0.03468,843448,739420,103.0
512,warm,False,779675,0.038203,1061238,780900,103.0
512,warm,False,691903,0.050931,840012,693780,97.0
512,warm,False,722462,0.046351,846026,725170,103.0
512,warm,False,773061,0.044785,953420,775530,103.0
512,warm,False,767498,0.031755,1061512,769780,103.0
512,warm,False,684940,0.039078,758768,686860,97.0
512,warm,False,736972,0.030717,959322,739300,103.0
512,warm,False,726993,0.039094,953335,728240,103.0
512,warm,False,769283,0.039771,1060096,770560,103.0
512,warm,False,810912,0.032498,863689,813140,103.0
512,warm,False,734479,0.042037,840732,737400,103.0
512,warm,False,714571,0.054347,842494,717220,97.0
512,warm,False,772091,0.035324,830028,774420,103.0
512,warm,False,733540,0.037913,1064026,736550,97.0
512,warm,False,785520,0.033147,841707,786670,103.0
1024,cold,True,505723,0.042543,1284545,507040,96.0
1024,cold,True,523776,0.038737,1336656,525200,96.0
1024,cold,True,487928,0.048523,1330034,489450,96.0
1024,cold,True,520078,0.060012,1322391,522750,96.0
1024,cold,True,495448,0.050328,1339415,497820,96.0
1024,cold,True,571725,0.035594,1300498,573490,96.0
1024,cold,True,521806,0.033761,1351072,523500,96.0
1024,cold,True,492302,0.032746,1363902,494840,96.0
1024,cold,True,489779,0.042148,1329589,492330,96.0
1024,cold,True,489923,0.034275,1362060,492750,96.0
1024,cold,True,477924,0.041056,1350701,479530,96.0
1024,cold,True,479084,0.044373,1271617,480750,96.0
1024,cold,True,496023,0.042581,1330817,497810,96.0
1024,cold,True,489341,0.04438,1350811,491260,96.0
1024,cold,True,508963,0.033805,1363981,512370,96.0
1024,cold,True,509111,0.047158,1351890,511810,96.0
1024,cold,True,499184,0.057708,1323474,501540,96.0
1024,cold,True,484581,0.042355,1320977,486480,96.0
1024,cold,True,526145,0.033127,1337954,529070,96.0
1024,cold,True,514502,0.050315,1341051,516900,96.0
1024,cold,True,499293,0.048095,1328841,501960,96.0
